"Code","Département","Nom","Latitude","Longitude","Altitude"
"07284002","07","ST-PIERRE-ST-JEAN",44.449333,4.1165,315
"07286002","07","ST-PIERREVILLE",44.814333,4.485,560
"07286004","07","ST PVILLE S.A.",44.82,4.488333,640
"07294001","07","ST-SAUVEUR SA",44.296,4.26,149
"07301002","07","ST-VICTOR",45.110167,4.682333,557
"07315004","07","LA SOUCHE",44.6285,4.123667,924
"07319001","07","FRAYOL",44.551667,4.685,71
"07324003","07","TOURNON",45.05,4.841667,118
"07329001","07","VALGORGE",44.586833,4.129833,546
"07330004","07","VALLON SA",44.391833,4.403667,120
"07331001","07","VALS-LES-BAINS",44.6695,4.360667,283
"07334001","07","LES VANS",44.409167,4.127333,215
"07334003","07","LES VANS SA",44.411667,4.118,275
"07334004","07","LES VANS-SA",44.4155,4.150833,140
"07338001","07","VERNOUX",44.8995,4.652333,561
"07338005","07","VERNOUX SA",44.893333,4.626667,510
"07345001","07","VION",45.116667,4.8,129
"07347001","07","VOCANCE",45.201167,4.554333,529
"08001001","08","ACY-ROMANCE",49.500833,4.339167,99
"08025001","08","ATTIGNY",49.475,4.575,81
"08026001","08","AUBIGNY",49.778333,4.446667,191
"08046001","08","BANOGNE-RECOUVRANCE",49.571667,4.129167,130
"08052002","08","BAYONVILLE",49.38,5.011667,195
"08089003","08","BUZANCY_SAPC",49.427333,4.9645,199
"08092001","08","CAUROY",49.346833,4.465167,139
"08100001","08","CHAMPLIN",49.842,4.3315,257
"08101002","08","LA CHAPELLE",49.766667,5.041667,396
"08105001","08","MEZIERES",49.759667,4.716,140
"08105003","08","MONTCY-ST-PIER",49.773667,4.739667,145
"08105005","08","CHARLEVILLE-MEZ",49.782833,4.643167,145
"08107001","08","CHATEAU-PORCIEN",49.511,4.2155,67
"08109002","08","CHATEL-CHEHERY",49.283833,4.9545,165
"08116001","08","LE CHESNE",49.510333,4.766167,168
"08145001","08","DOUZY",49.658,5.039833,153
"08185001","08","FUMAY",49.988333,4.707167,133
"08190001","08","GIVET",50.143833,4.842833,165
"08207001","08","HAM-SUR-MEUSE",50.116,4.7795,109
"08215002","08","HARRICOURT",49.434,4.9305,174
"08218001","08","HAUTES-RIVIERES",49.866667,4.853333,186
"08218002","08","HAUTES-RIVIERES",49.883333,4.841667,431
"08239001","08","JUNIVILLE",49.397333,4.371667,90
"08239002","08","JUNIVILLE",49.391667,4.395,98
"08244001","08","LAMETZ_SAPC",49.536667,4.689667,165
"08248002","08","LAUNOIS-SUR-VENCE_SAPC",49.671833,4.534667,218
"08254002","08","LIART_SAPC",49.7655,4.340333,240
"08255001","08","LINAY",49.616833,5.216833,177
"08256001","08","LIRY",49.308333,4.661667,130
"08276002","08","MARGUT",49.590833,5.2815,180
"08282002","08","MAUBERTFONTAINE",49.866667,4.433333,275
"08291001","08","MOGUES",49.65,5.283333,292
"08296002","08","MONTCHEUTIN_SAPC",49.287333,4.809667,142
"08302003","08","MONTHERME",49.916667,4.766667,461
"08303001","08","MONTHOIS",49.316833,4.711833,126
"08311001","08","MOUZON",49.606667,5.075,158
"08324001","08","NEUVIZY - MAN",49.628333,4.535,212
"08324002","08","NEUVIZY",49.628333,4.533333,212
"08353001","08","RANCENNES",50.118833,4.813167,162
"08354001","08","RAUCOURT - MAN",49.605,4.96,200
"08354002","08","RAUCOURT",49.605,4.963333,200
"08355001","08","REGNIOWEZ SA",49.913333,4.428333,350
"08362002","08","RETHEL - MAN",49.5025,4.363667,71
"08362003","08","RETHEL",49.516667,4.373333,115
"08363001","08","REVIN",49.9325,4.626667,130
"08366001","08","ROCQUIGNY - MAN",49.704333,4.217833,220
"08366002","08","ROCQUIGNY",49.716667,4.236667,250
"08367001","08","ROCROI - MAN",49.921667,4.52,386
"08367002","08","ROCROI",49.918667,4.53,382
"08369001","08","LA ROMAGNE",49.678333,4.321667,175
"08374001","08","LA SABOTTERIE",49.55,4.665,195
"08381002","08","ST GERMAINMONT",49.5,4.133333,80
"08401001","08","SAULCES-CHAMPENOISES",49.423833,4.4925,147
"08419001","08","SIGNY-L'ABBAYE",49.686,4.418833,180
"08420002","08","SIGNY-LE-PETIT_SAPC",49.9135,4.288167,309
"08424001","08","SOMMAUTHE",49.495,4.985,286
"08439002","08","TANNAY",49.516667,4.81,165
"08448001","08","THILAY",49.875,4.805,490
"08458001","08","TOURTERON",49.54,4.62,158
"08461001","08","VANDY",49.434167,4.705667,112
"08490001","08","VOUZIERS",49.404167,4.704,96
"08490002","08","VOUZIERS",49.396667,4.698333,122
"09022001","09","ARVIGNA",43.057833,1.729167,370
"09023002","09","ASCOU LAVAIL",42.723833,1.895167,1100
"09023400","09","Ascou Pailheres",42.730333,1.954,1500
"09024004","09","ASTON",42.724167,1.691,1781
"09027001","09","AUGIREIN",42.930167,0.92,655
"09029001","09","AULUS-LES-BAINS",42.793833,1.333833,733
"09029400","09","Guzet",42.778833,1.300833,1384
"09029402","09","Aulus les Bains",42.793833,1.333833,733
"09032001","09","AX LES THERMES",42.72,1.838333,714
"09032401","09","Le Saquet",42.7,1.82,2000
"09032402","09","Ax Bonascre",42.692333,1.7965,1715
"09047001","09","BELESTA",42.903833,1.936667,490
"09067001","09","BRIE",43.202667,1.524333,265
"09070400","09","Beille",42.724,1.690667,1789
"09071001","09","CADARCET",43.012667,1.501333,510
"09078002","09","CARCANIERES",42.695333,2.122167,1360
"09079002","09","CARLA BAYLE PAT",43.143333,1.375,387
"09099001","09","COS",42.970167,1.5645,519
"09122002","09","FOIX MONTGAUZY",42.96,1.606667,425
"09135400","09","Goulier",42.7395,1.513333,1468
"09139001","09","HOSPITALET",42.588667,1.796333,1425
"09139400","09","L Hospitalet",42.590167,1.800333,1420
"09140001","09","LE CHIOULA",42.755,1.863333,1600
"09161003","09","LERAN",42.990333,1.919167,391
"09181003","09","LE MAS D AZIL",43.0735,1.357667,293
"09182003","09","MASSAT GEND",42.891,1.347833,636
"09185002","09","MAZERES PATAC",43.226667,1.663333,230
"09193400","09","Mijanes",42.7265,2.017,1530
"09199002","09","MONTAUT",43.192167,1.6435,295
"09206001","09","MONTFERRIER",42.891833,1.781167,760
"09206002","09","MONT D'OLMES",42.843667,1.744333,1500
"09206400","09","Mont d Olmes",42.843833,1.744167,1472
"09223001","09","OUST",42.877,1.213333,495
"09225004","09","PAMIERS LYCAGRI",43.127,1.6455,294
"09225005","09","PAMIERS VILLE",43.118833,1.607,283
"09231400","09","Etang de L Hers",42.807167,1.381167,1280
"09250001","09","LES CASCADES",42.963667,1.748,530
"09283002","09","SAVIGNAC",42.7285,1.818833,680
"09285400","09","PORT D'AULA-NIVOSE",42.77,1.114333,2140
"09289001","09","ST GIRONS",43.005333,1.106833,414
"09290001","09","SENTEIN",42.873333,0.953333,735
"09290004","09","EYLIE D'EN HAUT",42.835167,0.9345,1010
"09290400","09","SENTEIN EYLIE HAUT",42.835333,0.934667,1000
"09299003","09","SOUEIX",42.882667,1.207167,515
"09328001","09","VERDUN",42.791667,1.69,550
"09334004","09","VICDESSOS",42.771667,1.488167,750
"10002001","10","AILLEVILLE_SAPC",48.254167,4.685667,195
"10030001","10","TROYES-BARBEREY",48.324667,4.02,112
"10042001","10","BERULLE",48.179,3.663333,146
"10057001","10","BOUY-SUR-ORVIN",48.439833,3.504833,102
"10070001","10","CELLES-SUR-OURCE",48.0675,4.411333,275
"10099002","10","CHESSY-LES-PRES_SAPC",48.0255,3.915,119
"10102001","10","COLOMBE-LA-FOSSE-CIVC",48.261667,4.779667,252
"10119001","10","CUNFIN_SAPC",48.0365,4.6785,315
"10130001","10","DOSNON",48.609167,4.224667,115
"10141001","10","ESSOYES-CIVC",48.039167,4.493833,280
"10202001","10","LOGES-MARGUERON",48.082833,4.098667,150
"10228002","10","MATHAUX-ETAPE",48.353167,4.472333,145
"10238001","10","MESNIL-ST-PERE",48.244833,4.322167,142
"10241001","10","METZ-ROBERT_SAPC",48.0745,4.101167,140
"10255002","10","MONTREUIL",48.217333,4.275833,150
"10261001","10","MUSSY-SUR-SEINE",47.983833,4.495833,193
"10317001","10","LES-RICEYS",47.997167,4.372,185
"10317002","10","LES-RICEYS-CIVC",47.981333,4.3305,274
"10323001","10","ROMILLY",48.503333,3.7495,77
"10350001","10","ST-MARDS",48.169833,3.789,227
"10372001","10","SOULAINES",48.399333,4.671333,138
"10438001","10","VITRY-LE-CROISE-CIVC",48.144333,4.554167,237
"11004001","11","ALAIGNE",43.1125,2.098333,293
"11012001","11","ARGELIERS",43.308167,2.911667,31
"11015001","11","ARQUES",42.951833,2.374833,350
"11016003","11","ARQUETTES-EN-VAL",43.100833,2.503333,240
"11021002","11","AXAT-GARE",42.803333,2.23,415
"11028001","11","BELCAIRE",42.8195,1.968167,980
"11033002","11","BELPECH",43.178333,1.78,260
"11033003","11","BELPECH",43.200333,1.748333,235
"11044001","11","BOUISSE",42.986667,2.451667,640
"11049001","11","BRAM",43.241667,2.126167,134
"11055001","11","BUGARACH",42.878333,2.348333,452
"11056001","11","CABRESPINE",43.358333,2.463333,310
"11068001","11","CAPENDU",43.187333,2.5505,79
"11069001","11","CARCASSONNE",43.215333,2.2955,128
"11075001","11","CASTANS",43.404667,2.494333,650
"11076001","11","CASTELNAUDARY",43.305333,1.949167,160
"11081003","11","CAUNES-MINERVOIS",43.334333,2.481,371
"11099001","11","CONQUES-SUR-ORBIEL",43.279667,2.399167,120
"11103001","11","COUIZA",42.943333,2.256667,222
"11110001","11","COUSTOUGE",43.048333,2.743667,185
"11113001","11","CUCUGNAN",42.848333,2.6,299
"11115001","11","CUXAC-CABARDES",43.351167,2.272167,499
"11124001","11","DURBAN CORBIERE",42.995,2.816667,120
"11124003","11","DURBAN-CORBIERES",42.993167,2.819167,120
"11136001","11","FANJEAUX_SAPC",43.202,2.07,182
"11140001","11","FERRALS-LES-CORBIERES",43.147167,2.7325,65
"11144001","11","FITOU",42.894667,2.995833,9
"11145001","11","FLEURY ST PIERRE",43.183333,3.183333,5
"11145002","11","FLEURY",43.232667,3.138167,19
"11149001","11","FONTERS DU RAZE",43.23,1.936667,370
"11155001","11","FOURTOU",42.927333,2.429833,643
"11159002","11","RIBOUISSE",43.182833,1.895833,302
"11168001","11","GRANES",42.909167,2.2505,420
"11169001","11","GREFFEIL",43.078333,2.38,290
"11177001","11","JOUCOU",42.8265,2.0865,600
"11179001","11","LABASTIDE EN VA",43.075,2.471667,206
"11181002","11","LABECEDE LAURAGAIS_SAPC",43.3895,2.022167,408
"11185001","11","LAGRASSE",43.0915,2.621833,130
"11189001","11","LAPRADE",43.441667,2.260333,830
"11198001","11","LAURE-MINERVOIS",43.268667,2.518167,80
"11202001","11","LEUCATE",42.917333,3.059667,42
"11203001","11","LEZIGNAN-CORBIE",43.236667,2.758333,56
"11203002","11","LEZIGNAN-CORBIERES",43.2,2.76,50
"11203004","11","LEZIGNAN-CORBIERES",43.173,2.728833,60
"11206003","11","LIMOUX",43.046,2.201167,230
"11221004","11","LES MARTYS",43.4085,2.292333,760
"11230001","11","MERIAL",42.786667,1.978333,920
"11242001","11","MONTCLAR",43.135833,2.248,220
"11243001","11","MONTFERRAND",43.3535,1.821667,190
"11253001","11","MONTOLIEU",43.312667,2.2405,280
"11260002","11","MOUTHOUMET",42.9595,2.529,538
"11262001","11","NARBONNE",43.183333,3.013333,13
"11262002","11","NARBONNE-EGASSIAIRAL",43.179167,3.019167,5
"11262005","11","NARBONNE",43.150333,2.955833,110
"11266001","11","PORT-LA-NOUVELLE",43.0145,3.0525,0
"11271001","11","PALAIRAC",42.957333,2.6615,364
"11295001","11","PORTEL-DES-CORBIERES",43.041,2.9435,29
"11296001","11","POUZOLS-MINERVO",43.288333,2.828333,80
"11301001","11","PUICHERIC",43.226667,2.631667,57
"11303001","11","PUIVERT",42.883333,2.045,610
"11304001","11","QUILLAN",42.873333,2.181667,282
"11321003","11","ROQUEFORT-DE-SAULT",42.745167,2.193,1017
"11329001","11","ROUVENAC",42.938333,2.148333,310
"11332001","11","ST ANDRE DE ROQ",43.111667,2.835,67
"11333001","11","ST BENOIT",43.004,2.0455,601
"11352001","11","ST LOUIS-ET-PARAHOU",42.850333,2.3405,684
"11367001","11","SAISSAC",43.393333,2.165,630
"11371001","11","SALLES-SUR-L'HERS",43.295333,1.783667,210
"11388001","11","TERMES",43.000667,2.563167,330
"11401001","11","TUCHAN",42.888333,2.723333,160
"11404001","11","VENTENAC-CABARDES",43.264833,2.302333,123
"11409001","11","VIGNEVIEILLE",43.005,2.523333,240
"11412001","11","VILLARDEBELLE_SAPC",43.014833,2.4005,593
"11420001","11","VILLEBAZY-RABAS",43.05,2.333333,300
"11420002","11","VILLEBAZY",43.066667,2.32,200
"11427001","11","VILLELONGUE-D'AUDE",43.053333,2.094167,320
"12005001","12","ALPUECH",44.756,2.868167,1107
"12011001","12","ARVIEU",44.167667,2.618833,733
"12014001","12","AURELLE-VERLAC_SAPC",44.5335,3.007667,1076
"12021001","12","BASTIDE EVEQUE",44.341333,2.139167,500
"12023001","12","BASTIDE SOLAGES",43.951167,2.503,230
"12024001","12","BELCASTEL",44.387333,2.339167,444
"12025001","12","BELMONT/RANCE",43.823167,2.7535,500
"12025002","12","BELMONT LIMOU",43.822333,2.728,410
"12026002","12","BERTHOLENE",44.384167,2.761833,665
"12026003","12","SA BERTHOLENE",44.383333,2.805,692
"12036001","12","BROMMAT",44.778,2.689667,732
"12039001","12","BRUSQUE_SAPC",43.7495,2.938667,858
"12050001","12","CANET-DE-SALARS_SAPC",44.2335,2.737167,860
"12051001","12","CANTOIN",44.834667,2.814,930
"12063001","12","LA CAVALERIE",44.005667,3.160667,790
"12063003","12","MILLAU-LARZAC_SAPC",43.987,3.181833,794
"12065001","12","CENTRES",44.154667,2.425667,500
"12068001","12","COLOMBIES",44.357833,2.317167,647
"12076002","12","SA CONQUES",44.603333,2.405,545
"12077002","12","CORNUS",43.922333,3.192167,718
"12089001","12","DECAZEVILLE",44.558333,2.255,215
"12089002","12","DECAZEVILLE",44.575167,2.2405,325
"12092001","12","DURENQUE_SAPC",44.111833,2.6445,812
"12094002","12","ENTRAYGUES SUR",44.635833,2.559667,264
"12096001","12","ESPALION",44.5095,2.768667,359
"12100001","12","FIRMI",44.547667,2.311833,320
"12102001","12","FLAVIN",44.279333,2.606333,657
"12116001","12","HUPARLAC",44.713333,2.762,860
"12117002","12","LACALM",44.773333,2.879833,1120
"12119001","12","LAGUIOLE",44.682667,2.852833,1030
"12120001","12","LAISSAC",44.389167,2.828333,599
"12121001","12","LANUEJOULS",44.430667,2.171333,511
"12145001","12","MILLAU",44.1185,3.0195,712
"12145011","12","MILLAU-BARRY",44.1,3.05,409
"12148001","12","MONTBAZENS",44.484,2.220167,400
"12150001","12","MONTEILS",44.265667,1.991667,268
"12154002","12","MONTLAUR-PRIVAT",43.877333,2.836167,345
"12154003","12","MONTLAUR",43.891667,2.836333,374
"12155001","12","MONTPAON FONDAM",43.888333,3.15,510
"12156001","12","MONTPEYROUX",44.613333,2.805,868
"12168002","12","NANT CASTELNAU",44.013333,3.32,490
"12174001","12","OLEMPS",44.343167,2.526,590
"12179001","12","PEUX-ET-COUFFOULEUX_SAPC",43.761833,2.867167,830
"12189001","12","PRADINAS_SAPC",44.242167,2.255833,564
"12194001","12","QUINS",44.239333,2.383,607
"12194002","12","SA QUINS",44.238333,2.383333,632
"12197001","12","REQUISTA",44.026,2.526333,550
"12197002","12","REQUISTA COMBEC",44.072667,2.555833,600
"12198001","12","RIEUPEYROUX",44.33,2.25,685
"12202003","12","RODEZ",44.353333,2.57,608
"12208001","12","ST AFFRIQUE",43.9585,2.856167,365
"12208004","12","SA ST AFFRIQUE",43.966667,2.85,365
"12212001","12","ST BEAULIZE",43.896833,3.109833,525
"12213001","12","ST BEAUZELY",44.165,2.943333,800
"12214005","12","SA AUBRAC",44.631333,2.985167,1393
"12216001","12","ST-COME-D'OLT",44.514667,2.827833,380
"12224001","12","ST-GENIEZ-D'OLT",44.463667,2.967667,420
"12230001","12","ST JEAN DELNOUS",44.048667,2.504667,517
"12247001","12","ST SATURNIN",44.422167,3.021833,640
"12248001","12","ST SERNIN/RANCE",43.884167,2.611,341
"12253001","12","SALLES CURAN",44.151833,2.866167,959
"12254001","12","RODEZ-AVEYRON",44.410333,2.4825,578
"12258001","12","LA SALVETAT PEY",44.241167,2.188333,550
"12266002","12","SEGUR",44.2895,2.820333,879
"12270002","12","SEVERAC LE CHAT",44.318333,3.067833,690
"12271001","12","SA GREZES",44.366667,2.856667,630
"12294002","12","VEZINS DE LEVEZ",44.277,2.949,920
"12296001","12","VIALA DU TARN",44.071667,2.806667,295
"12298001","12","VILLECOMTAL",44.530667,2.572,318
"12300003","12","VILLEFRANCH IFIP",44.363333,1.998333,335
"12300004","12","VILLEFRANCHE-DE-ROUERGUE",44.371833,2.023667,330
"12301001","12","VILLENEUVE",44.471333,2.032833,353
"13001002","13","AIX-PUYRICARD",43.593333,5.413333,314
"13001003","13","AIX-EN-PROVENCE",43.533333,5.451333,217
"13001004","13","AIX-EN-PROVENCE-MT-PERRIN",43.520833,5.4405,205
"13001006","13","AIX-LES MILLES",43.504667,5.365667,106
"13001008","13","AIX-EN-PROVENCE",43.522667,5.435667,177
"13001009","13","AIX EN PROVENCE",43.5295,5.4245,173
"13001013","13","AIX-LA-MOLLE",43.531333,5.442667,215
"13004001","13","ARLES-VILLE",43.686667,4.611667,5
"13004002","13","ARLES-SALIN",43.408333,4.72,1
"13004003","13","ARLES",43.51,4.693833,1
"13004008","13","ARLES-ROUSTY",43.623333,4.528333,5
"13004017","13","ARLES-MAS-REY",43.693333,4.568333,10
"13005001","13","AUBAGNE",43.29,5.578333,131
"13005003","13","AUBAGNE",43.307333,5.601167,130
"13005004","13","AUBAGNE-DDE",43.291667,5.556667,105
"13010001","13","BARBENTANE",43.916667,4.743333,15
"13014001","13","BERRE",43.471667,5.148333,1
"13014002","13","BERRE",43.48,5.168333,2
"13019001","13","CABRIES",43.463833,5.334167,163
"13021001","13","CARRY-LE-ROUET",43.333333,5.151667,35
"13022001","13","CASSIS-POMPIERS",43.218333,5.533333,67
"13022003","13","CASSIS",43.222167,5.503167,212
"13026001","13","CHATEUNEUF-LES",43.393333,5.103333,47
"13027001","13","CHATEAURENARD",43.883333,4.848333,30
"13028001","13","BEC DE L AIGLE",43.174667,5.574167,316
"13028002","13","LA CIOTAT LA GUILLAUMIERE",43.176667,5.603333,40
"13029001","13","CORNILLON-CONFOUX",43.563333,5.073333,110
"13030001","13","CUGES-LES-PINS",43.274,5.700167,184
"13030002","13","STE BAUME",43.316667,5.708333,1025
"13031002","13","LA DESTROUSSE_SAPC",43.386667,5.601,201
"13035001","13","EYGUIERES",43.688333,5.033333,89
"13035002","13","EYGUIERES",43.726333,5.008,160
"13036003","13","EYRAGUES",43.847167,4.834833,17
"13037001","13","LA FARE LES OLIVIERS",43.548333,5.2,53
"13041001","13","GARDANNE",43.428333,5.47,283
"13042001","13","GEMENOS",43.288333,5.618333,130
"13046001","13","GREASQUE LA MINE",43.431667,5.543333,318
"13047001","13","ISTRES",43.522667,4.9275,23
"13050001","13","LAMBESC",43.668667,5.2865,260
"13053002","13","MALLEMORT",43.715,5.206667,128
"13054001","13","MARIGNANE",43.437667,5.216,9
"13055001","13","MARSEILLE-OBS",43.305667,5.394333,75
"13055004","13","POMEGUES",43.263333,5.29,63
"13055005","13","MARSEILLE-ST BARNABE",43.309333,5.426167,137
"13055006","13","MARSEILLE-STE MARTHE",43.3385,5.4045,121
"13055018","13","MARSEILLE-CROISETTE",43.210833,5.355667,116
"13055020","13","MARSEILLE-OLIVES",43.323333,5.456667,143
"13055021","13","MARSEILLE-ACCOULES",43.298333,5.368333,31
"13055025","13","MARSEILLE",43.255667,5.38,5
"13055029","13","MARSEILLE",43.310667,5.479167,192
"13056002","13","CAP COURONNE",43.331667,5.053333,27
"13056004","13","MARTIGUES",43.417167,5.042833,101
"13059001","13","MEYRARGUES",43.643333,5.531667,210
"13059003","13","MEYRARGUES",43.641667,5.513333,210
"13060001","13","MEYREUIL",43.486667,5.493333,275
"13060002","13","MEYREUIL",43.486667,5.526667,176
"13062001","13","MIMET AGGLOMERATION",43.413333,5.505,500
"13062002","13","MIMET",43.4185,5.499667,416
"13069001","13","PELISSANNE AGGLOMERATION",43.631667,5.153333,84
"13071001","13","LES PENNES-MIRABEAU",43.408333,5.321667,80
"13074002","13","PEYROLLES_FORET",43.623333,5.586667,295
"13074003","13","PEYROLLES EN PROVENCE",43.656667,5.607,217
"13077001","13","PORT-DE-BOUC-SJ",43.432167,5.0025,18
"13077003","13","PORT-DE-BOUC-TP",43.397667,4.981833,2
"13078001","13","PORT-ST-LOUIS-DU-RHONE-MAS",43.471667,4.786667,2
"13078004","13","PORT-ST-LOUIS-DU-RHONE-GARAGE",43.393333,4.813333,1
"13080001","13","LE-PUY-STE-REPA",43.639,5.4435,277
"13082001","13","ROGNES",43.706667,5.358333,186
"13082003","13","ROGNES AGGLOMERATION",43.665,5.35,323
"13085001","13","ROQUEFORT-LA-BEDOULE",43.2515,5.625,354
"13086001","13","ROQUEVAIRE",43.366667,5.611667,175
"13086004","13","ROQUEVAIRE LA DORGALE",43.341667,5.601667,145
"13087001","13","ROUSSET",43.478333,5.636667,235
"13089001","13","ST-ANDIOL",43.828333,4.971667,54
"13091001","13","ST CANNAT",43.591333,5.251333,198
"13091002","13","ST CANNAT",43.6045,5.317667,249
"13092001","13","ST CHAMAS",43.5495,5.0395,10
"13096001","13","STES MARIES-DDE",43.457167,4.427833,2
"13096002","13","STES-MARIES-DE-LA-MER",43.448333,4.423333,1
"13097002","13","ST-MARTIN-CRAU",43.596667,4.851667,21
"13097004","13","ST-MARTIN-LE LUQUIER",43.628333,4.956667,50
"13100001","13","SAINT-REMY-DE-PROVENCE CANAL",43.783333,4.831667,58
"13100002","13","ST-REMY-DE-PROVENCE",43.791167,4.835,49
"13100003","13","ST-REMY-DE-PROVENCE GRAZILLE",43.788333,4.83,48
"13103001","13","SALON DE PROVENCE",43.612833,5.108,58
"13103002","13","SALON-LE-MERLE",43.643333,5.018333,65
"13103003","13","SALON-DE-PROVENCE",43.641667,5.095,78
"13106001","13","SEPTEMES-LES-VALLONS",43.398333,5.368333,209
"13108001","13","TARASCON-PC",43.811667,4.665,9
"13108004","13","TARASCON",43.829833,4.640167,15
"13110001","13","TRETS CARREAU DE LA MINE",43.448333,5.685,249
"13110002","13","TRETS-PC",43.451667,5.691667,240
"13110003","13","TRETS",43.445333,5.698667,264
"13111001","13","VAUVENARGUES LE GRAND SAMBUC",43.555,5.6,615
"13111002","13","VAUVENARGUES",43.551,5.68,565
"13116001","13","VERQUIERES",43.829167,4.919,47
"14016001","14","ANNEBAULT",49.253333,0.058333,138
"14020002","14","ARGENCES",49.140333,-0.155,53
"14047001","14","BAYEUX",49.275,-0.703333,50
